sample_id,object_id,sensor,label,pred,prob_failure,prob_success
005_000197_plastic_duck,plastic_duck,gelsightA,1,0,0.5875273942947388,0.4124726355075836
005_000199_monster_truck,monster_truck,gelsightA,0,0,0.6917403340339661,0.30825966596603394
005_000200_bandaid_box,bandaid_box,gelsightA,1,1,0.045694511383771896,0.9543055295944214
005_000201_soft_blue_hexagon,soft_blue_hexagon,gelsightA,1,1,0.012916387990117073,0.9870836734771729
005_000203_bag_pack,bag_pack,gelsightA,1,1,0.005192785989493132,0.9948071837425232
005_000204_soft_blue_hexagon,soft_blue_hexagon,gelsightA,1,1,0.0025676372461020947,0.9974324107170105
005_000205_plastic_duck,plastic_duck,gelsightA,1,1,0.007614768575876951,0.9923852682113647
005_000206_mesh_container,mesh_container,gelsightA,0,0,0.9751530885696411,0.02484687604010105
005_000207_plastic_sheep,plastic_sheep,gelsightA,1,1,0.1314975768327713,0.8685024380683899
005_000208_translucent_turquoise_cup,translucent_turquoise_cup,gelsightA,1,1,0.15711311995983124,0.8428868651390076
005_000210_bag_pack,bag_pack,gelsightA,0,0,0.987093985080719,0.012906063348054886
005_000211_plastic_sheep,plastic_sheep,gelsightA,1,1,0.02205021120607853,0.9779497981071472
005_000212_monster_truck,monster_truck,gelsightA,0,0,0.5648663640022278,0.43513360619544983
005_000213_set_small_plastic_men_yellow_con,set_small_plastic_men_yellow_construction_worker,gelsightA,1,1,0.2545880079269409,0.7454119920730591
005_000214_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.0926561951637268,0.907343864440918
005_000215_set_small_plastic_men_yellow_con,set_small_plastic_men_yellow_construction_worker,gelsightA,1,1,0.012291074730455875,0.9877089262008667
005_000216_plastic_duck,plastic_duck,gelsightA,1,1,0.03664165362715721,0.9633584022521973
005_000217_brown_paper_cup_2_upside,brown_paper_cup_2_upside,gelsightA,1,1,0.012674207799136639,0.9873257875442505
005_000219_sheep,sheep,gelsightA,0,1,0.11824287474155426,0.8817571401596069
005_000220_bag_pack,bag_pack,gelsightA,0,0,0.9717077016830444,0.028292225673794746
005_000221_set_small_plastic_men_yellow_con,set_small_plastic_men_yellow_construction_worker,gelsightA,1,1,0.043106138706207275,0.9568938612937927
005_000222_tuna_can,tuna_can,gelsightA,1,1,0.009905006736516953,0.9900950193405151
005_000223_bandaid_box,bandaid_box,gelsightA,1,1,0.0006167576066218317,0.9993832111358643
005_000225_soft_blue_hexagon,soft_blue_hexagon,gelsightA,1,1,0.004910408053547144,0.995089590549469
005_000226_plastic_duck,plastic_duck,gelsightA,1,1,0.003597897943109274,0.9964021444320679
005_000230_plastic_sheep,plastic_sheep,gelsightA,1,1,0.16405393183231354,0.8359460234642029
005_000231_soft_blue_hexagon,soft_blue_hexagon,gelsightA,1,1,0.005292723886668682,0.9947072267532349
005_000233_brown_paper_cup,brown_paper_cup,gelsightA,1,1,0.0003806549357250333,0.9996193647384644
005_000234_plastic_sheep,plastic_sheep,gelsightA,1,1,0.1522824615240097,0.8477175831794739
005_000235_bag_pack,bag_pack,gelsightA,0,0,0.9877663850784302,0.012233597226440907
005_000237_plastic_duck,plastic_duck,gelsightA,0,0,0.9548712372779846,0.0451287180185318
005_000239_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.010842795483767986,0.9891571998596191
005_000241_soft_blue_hexagon,soft_blue_hexagon,gelsightA,1,1,0.0022711711935698986,0.9977288842201233
005_000242_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.0026072815526276827,0.9973926544189453
005_000243_plastic_duck,plastic_duck,gelsightA,0,0,0.8171482682228088,0.18285174667835236
005_000244_plastic_duck,plastic_duck,gelsightA,0,1,0.07071853429079056,0.92928147315979
005_000245_bandaid_box,bandaid_box,gelsightA,1,1,0.22241629660129547,0.7775837182998657
005_000246_monster_truck,monster_truck,gelsightA,0,0,0.7708073854446411,0.2291926145553589
005_000247_plastic_whale,plastic_whale,gelsightA,1,1,0.12663120031356812,0.8733687996864319
005_000248_bag_pack,bag_pack,gelsightA,0,0,0.9749282002449036,0.02507183328270912
005_000249_bandaid_box,bandaid_box,gelsightA,1,1,0.22179578244686127,0.7782042026519775
006_000000_brown_paper_cup_2_upside,brown_paper_cup_2_upside,gelsightA,1,1,7.038851435936522e-06,0.9999929666519165
006_000001_soft_red_cube,soft_red_cube,gelsightA,1,1,0.012485296465456486,0.9875147342681885
006_000002_soft_red_cube,soft_red_cube,gelsightA,1,1,0.027967320755124092,0.9720326662063599
006_000003_soft_red_cube,soft_red_cube,gelsightA,1,1,0.026799872517585754,0.9732002019882202
006_000004_soft_red_cube,soft_red_cube,gelsightA,1,1,0.08300414681434631,0.9169958233833313
006_000005_soft_red_cube,soft_red_cube,gelsightA,1,1,0.0071864863857626915,0.9928135275840759
006_000006_soft_red_cube,soft_red_cube,gelsightA,1,1,0.001081095077097416,0.998918890953064
006_000007_soft_red_cube,soft_red_cube,gelsightA,1,1,0.00652623875066638,0.9934737086296082
006_000008_soft_red_cube,soft_red_cube,gelsightA,1,1,0.010928351432085037,0.9890716075897217
006_000009_soft_red_cube,soft_red_cube,gelsightA,0,0,0.9223732948303223,0.07762669026851654
006_000010_soft_red_cube,soft_red_cube,gelsightA,1,1,0.00391500536352396,0.9960849285125732
006_000011_soft_red_cube,soft_red_cube,gelsightA,1,1,0.0006996385054662824,0.9993003606796265
006_000012_soft_red_cube,soft_red_cube,gelsightA,0,0,0.9496822357177734,0.050317712128162384
006_000013_soft_red_cube,soft_red_cube,gelsightA,1,1,0.0010582130635157228,0.9989418387413025
006_000014_soft_red_cube,soft_red_cube,gelsightA,1,1,0.005087411962449551,0.9949125051498413
006_000015_soft_red_cube,soft_red_cube,gelsightA,1,1,0.005828245542943478,0.9941717982292175
006_000016_soft_red_cube,soft_red_cube,gelsightA,1,1,0.0011907705338671803,0.9988092184066772
006_000017_soft_red_cube,soft_red_cube,gelsightA,0,0,0.8158122301101685,0.18418776988983154
006_000018_soft_red_cube,soft_red_cube,gelsightA,1,0,0.8235836625099182,0.17641638219356537
006_000019_soft_red_cube,soft_red_cube,gelsightA,1,1,0.2757202982902527,0.7242797613143921
006_000020_soft_red_cube,soft_red_cube,gelsightA,1,1,0.001911201630719006,0.9980887770652771
006_000021_soft_red_cube,soft_red_cube,gelsightA,1,1,0.011912820860743523,0.9880871772766113
006_000022_soft_red_cube,soft_red_cube,gelsightA,1,1,0.056581780314445496,0.9434182643890381
006_000023_soft_red_cube,soft_red_cube,gelsightA,1,1,0.2863295078277588,0.7136704325675964
006_000024_soft_red_cube,soft_red_cube,gelsightA,1,1,0.05603261664509773,0.9439674019813538
006_000025_soft_red_cube,soft_red_cube,gelsightA,1,1,0.017071494832634926,0.9829285144805908
006_000026_soft_red_cube,soft_red_cube,gelsightA,0,0,0.9891552329063416,0.010844739153981209
006_000027_soft_red_cube,soft_red_cube,gelsightA,1,1,0.041446007788181305,0.9585540294647217
006_000028_soft_red_cube,soft_red_cube,gelsightA,1,1,0.0031168642453849316,0.9968830943107605
006_000029_soft_red_cube,soft_red_cube,gelsightA,1,1,0.01924503967165947,0.9807549715042114
006_000030_soft_red_cube,soft_red_cube,gelsightA,1,1,0.002267612610012293,0.997732400894165
006_000031_soft_red_cube,soft_red_cube,gelsightA,1,0,0.5325298309326172,0.4674701690673828
006_000032_soft_red_cube,soft_red_cube,gelsightA,1,1,0.20211592316627502,0.7978841066360474
006_000033_soft_red_cube,soft_red_cube,gelsightA,1,1,0.07784471660852432,0.9221553206443787
006_000034_soft_red_cube,soft_red_cube,gelsightA,1,1,0.30236998200416565,0.697629988193512
006_000035_soft_red_cube,soft_red_cube,gelsightA,1,1,0.012513157911598682,0.9874868392944336
006_000036_soft_red_cube,soft_red_cube,gelsightA,1,1,0.00864565372467041,0.9913544058799744
006_000037_soft_red_cube,soft_red_cube,gelsightA,1,1,0.003953888081014156,0.9960461258888245
006_000038_soft_red_cube,soft_red_cube,gelsightA,1,1,0.020056506618857384,0.9799434542655945
006_000039_soft_red_cube,soft_red_cube,gelsightA,1,1,0.22789020836353302,0.7721097469329834
006_000040_soft_red_cube,soft_red_cube,gelsightA,1,1,0.0275492612272501,0.9724507331848145
006_000041_soft_red_cube,soft_red_cube,gelsightA,1,1,0.10304684191942215,0.8969531655311584
006_000042_soft_red_cube,soft_red_cube,gelsightA,1,1,0.04129485413432121,0.9587051868438721
006_000043_soft_red_cube,soft_red_cube,gelsightA,1,1,0.0015553361736238003,0.9984447360038757
006_000044_soft_red_cube,soft_red_cube,gelsightA,1,1,0.13769540190696716,0.8623046278953552
006_000045_soft_red_cube,soft_red_cube,gelsightA,1,1,0.011368513107299805,0.9886314272880554
006_000046_soft_red_cube,soft_red_cube,gelsightA,1,1,0.006370191927999258,0.9936297535896301
006_000047_soft_red_cube,soft_red_cube,gelsightA,1,1,0.005422132555395365,0.9945778846740723
006_000048_soft_red_cube,soft_red_cube,gelsightA,1,1,0.009469790384173393,0.9905301928520203
006_000049_soft_red_cube,soft_red_cube,gelsightA,1,1,0.0011269270908087492,0.9988730549812317
006_000050_soft_red_cube,soft_red_cube,gelsightA,1,1,0.016712553799152374,0.9832874536514282
006_000051_soft_red_cube,soft_red_cube,gelsightA,1,1,0.0007660109549760818,0.9992339611053467
006_000052_soft_red_cube,soft_red_cube,gelsightA,1,1,0.026819616556167603,0.9731804132461548
006_000053_soft_red_cube,soft_red_cube,gelsightA,1,1,0.024233875796198845,0.9757661819458008
006_000054_soft_red_cube,soft_red_cube,gelsightA,1,1,0.0038557355292141438,0.9961442947387695
006_000055_soft_red_cube,soft_red_cube,gelsightA,1,1,0.006224323995411396,0.9937757253646851
006_000056_soft_red_cube,soft_red_cube,gelsightA,1,1,0.007542204111814499,0.9924578666687012
006_000057_soft_red_cube,soft_red_cube,gelsightA,1,1,0.0024264606181532145,0.9975735545158386
006_000058_soft_red_cube,soft_red_cube,gelsightA,1,1,0.008425119332969189,0.9915748238563538
006_000059_soft_red_cube,soft_red_cube,gelsightA,1,1,0.028646346181631088,0.9713536500930786
006_000060_soft_red_cube,soft_red_cube,gelsightA,1,1,0.00175974250305444,0.9982402324676514
006_000061_soft_red_cube,soft_red_cube,gelsightA,1,1,0.012456262484192848,0.9875437021255493
006_000062_soft_red_cube,soft_red_cube,gelsightA,0,0,0.589617908000946,0.41038206219673157
006_000063_soft_red_cube,soft_red_cube,gelsightA,1,1,0.0007220233674161136,0.9992780089378357
006_000064_soft_red_cube,soft_red_cube,gelsightA,1,1,0.01703384332358837,0.9829661846160889
006_000065_soft_red_cube,soft_red_cube,gelsightA,1,1,0.005602301564067602,0.994397759437561
006_000066_soft_red_cube,soft_red_cube,gelsightA,1,1,0.2825779616832733,0.7174220681190491
006_000067_soft_red_cube,soft_red_cube,gelsightA,1,1,0.00220283935777843,0.9977971315383911
006_000068_soft_red_cube,soft_red_cube,gelsightA,1,1,0.00429186224937439,0.9957081079483032
006_000069_soft_red_cube,soft_red_cube,gelsightA,1,1,0.002279110485687852,0.9977208971977234
006_000070_soft_red_cube,soft_red_cube,gelsightA,1,1,0.013910709880292416,0.9860892295837402
006_000071_soft_red_cube,soft_red_cube,gelsightA,0,0,0.9848605394363403,0.015139485709369183
006_000072_soft_red_cube,soft_red_cube,gelsightA,1,1,0.17021670937538147,0.8297833204269409
006_000073_soft_red_cube,soft_red_cube,gelsightA,1,1,0.0011125983437523246,0.9988873600959778
006_000074_soft_red_cube,soft_red_cube,gelsightA,1,1,0.012685244902968407,0.9873147010803223
006_000075_soft_red_cube,soft_red_cube,gelsightA,1,1,0.00343903386965394,0.9965609908103943
006_000076_soft_red_cube,soft_red_cube,gelsightA,1,1,0.07861641049385071,0.9213836193084717
006_000077_soft_red_cube,soft_red_cube,gelsightA,1,1,0.007175693288445473,0.9928243160247803
006_000078_soft_red_cube,soft_red_cube,gelsightA,1,1,0.01674281246960163,0.9832572340965271
006_000079_soft_red_cube,soft_red_cube,gelsightA,1,1,0.017545128241181374,0.9824548363685608
006_000080_soft_red_cube,soft_red_cube,gelsightA,1,1,0.023729560896754265,0.9762704968452454
006_000081_soft_red_cube,soft_red_cube,gelsightA,1,1,0.0027414869982749224,0.9972585439682007
006_000082_soft_red_cube,soft_red_cube,gelsightA,1,1,0.024617919698357582,0.9753820896148682
006_000084_3d_printed_blue_connector,3d_printed_blue_connector,gelsightA,1,1,0.005952875129878521,0.9940471649169922
006_000085_3d_printed_blue_connector,3d_printed_blue_connector,gelsightA,1,1,0.25013411045074463,0.7498658895492554
006_000086_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.011874395422637463,0.9881255626678467
006_000090_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.03586370497941971,0.9641363620758057
006_000091_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.07517581433057785,0.9248242378234863
006_000096_pencil_case,pencil_case,gelsightA,0,0,0.9921212196350098,0.00787882786244154
006_000099_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.0017004100373014808,0.9982996582984924
006_000103_bandaid_box,bandaid_box,gelsightA,0,0,0.9807804226875305,0.01921955682337284
006_000104_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.23100030422210693,0.7689996361732483
006_000110_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.3557594418525696,0.6442406177520752
006_000111_international_travel_adapter,international_travel_adapter,gelsightA,1,0,0.5186125636100769,0.4813874661922455
006_000112_3d_printed_blue_connector,3d_printed_blue_connector,gelsightA,1,1,0.37474021315574646,0.6252598166465759
006_000115_bandaid_box,bandaid_box,gelsightA,1,1,0.0015370118198916316,0.9984630346298218
006_000116_pencil_case,pencil_case,gelsightA,0,0,0.9291753172874451,0.07082469016313553
006_000118_pencil_case,pencil_case,gelsightA,0,0,0.9406411647796631,0.0593588687479496
006_000119_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.04624958336353302,0.9537504315376282
006_000120_international_travel_adapter,international_travel_adapter,gelsightA,0,1,0.07889571040868759,0.9211042523384094
006_000121_international_travel_adapter,international_travel_adapter,gelsightA,0,1,0.2940341532230377,0.7059658169746399
006_000122_pencil_case,pencil_case,gelsightA,0,0,0.9970446228981018,0.0029553796630352736
006_000124_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.06965405493974686,0.9303460121154785
006_000134_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.002263166243210435,0.9977368116378784
006_000137_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.010225562378764153,0.9897744655609131
006_000139_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.0018060911679640412,0.9981939196586609
006_000141_peppermint_altoids_box,peppermint_altoids_box,gelsightA,0,1,0.3557235300540924,0.64427649974823
006_000142_international_travel_adapter,international_travel_adapter,gelsightA,0,1,0.37083759903907776,0.6291624307632446
006_000143_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.15026044845581055,0.8497396111488342
006_000146_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.04551257565617561,0.9544873833656311
006_000147_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.001636733184568584,0.9983633160591125
006_000150_durabuilt_measuring_tape,durabuilt_measuring_tape,gelsightA,0,0,0.8397675156593323,0.16023248434066772
006_000152_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.0727551281452179,0.9272448420524597
006_000156_international_travel_adapter,international_travel_adapter,gelsightA,0,0,0.8525853753089905,0.14741460978984833
006_000157_pencil_case,pencil_case,gelsightA,0,0,0.9931142926216125,0.006885697599500418
006_000158_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.0027033749502152205,0.9972966313362122
006_000161_international_travel_adapter,international_travel_adapter,gelsightA,0,1,0.37989795207977295,0.620102047920227
006_000162_pencil_case,pencil_case,gelsightA,0,0,0.8784170746803284,0.12158296257257462
006_000163_international_travel_adapter,international_travel_adapter,gelsightA,0,1,0.44653287529945374,0.5534671545028687
006_000165_bandaid_box,bandaid_box,gelsightA,0,1,0.25416818261146545,0.7458318471908569
006_000166_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.001912581967189908,0.9980873465538025
006_000167_international_travel_adapter,international_travel_adapter,gelsightA,1,0,0.7485231757164001,0.25147682428359985
006_000168_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.037901852279901505,0.9620981812477112
006_000171_bandaid_box,bandaid_box,gelsightA,1,1,0.005906711332499981,0.9940933585166931
006_000173_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.33174630999565125,0.6682537198066711
006_000175_durabuilt_measuring_tape,durabuilt_measuring_tape,gelsightA,0,1,0.2946076989173889,0.7053922414779663
006_000177_durabuilt_measuring_tape,durabuilt_measuring_tape,gelsightA,0,1,0.4506036639213562,0.5493963956832886
006_000178_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.27306121587753296,0.7269388437271118
006_000180_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.07212280482053757,0.9278771877288818
006_000182_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.0073882839642465115,0.9926117062568665
006_000185_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.07411575317382812,0.9258843064308167
006_000186_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.016562113538384438,0.9834378957748413
006_000187_pencil_case,pencil_case,gelsightA,0,0,0.9943208694458008,0.005679101217538118
006_000192_international_travel_adapter,international_travel_adapter,gelsightA,0,1,0.20748504996299744,0.7925149202346802
006_000194_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.3057096600532532,0.6942903995513916
006_000195_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.014119274914264679,0.9858807325363159
006_000198_peppermint_altoids_box,peppermint_altoids_box,gelsightA,0,1,0.06984951347112656,0.9301505088806152
006_000199_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.019808268174529076,0.980191707611084
006_000201_international_travel_adapter,international_travel_adapter,gelsightA,0,0,0.9310367703437805,0.06896315515041351
006_000203_pencil_case,pencil_case,gelsightA,0,0,0.9488459825515747,0.05115402489900589
006_000204_durabuilt_measuring_tape,durabuilt_measuring_tape,gelsightA,0,0,0.7260249853134155,0.2739750146865845
006_000205_durabuilt_measuring_tape,durabuilt_measuring_tape,gelsightA,0,0,0.919030487537384,0.08096945285797119
006_000206_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.008897893130779266,0.9911020994186401
006_000209_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.0008662748150527477,0.9991337656974792
006_000211_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.09958277642726898,0.9004172086715698
006_000212_peppermint_altoids_box,peppermint_altoids_box,gelsightA,0,0,0.8841522932052612,0.11584769934415817
006_000213_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.22674722969532013,0.7732527852058411
006_000215_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.06458642333745956,0.935413658618927
006_000216_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.04166494682431221,0.9583351016044617
006_000217_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.050410620868206024,0.9495893716812134
006_000220_international_travel_adapter,international_travel_adapter,gelsightA,0,0,0.992385983467102,0.007614048197865486
006_000225_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.20346525311470032,0.7965347766876221
006_000227_3d_printed_blue_connector,3d_printed_blue_connector,gelsightA,1,1,0.006742189172655344,0.9932578802108765
006_000228_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.0008841946837492287,0.9991157650947571
006_000230_3d_printed_blue_connector,3d_printed_blue_connector,gelsightA,1,1,0.0031390273943543434,0.9968609809875488
006_000232_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.47090137004852295,0.5290986895561218
006_000233_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.48247426748275757,0.5175257325172424
006_000235_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.001219005323946476,0.9987810254096985
006_000237_pencil_case,pencil_case,gelsightA,0,0,0.9939669370651245,0.0060330964624881744
006_000239_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.07968313992023468,0.9203168749809265
006_000240_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.10023379325866699,0.8997662663459778
006_000241_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.0006401092396117747,0.9993599057197571
006_000242_durabuilt_measuring_tape,durabuilt_measuring_tape,gelsightA,0,1,0.27053478360176086,0.7294652462005615
006_000243_bandaid_box,bandaid_box,gelsightA,0,0,0.9315840601921082,0.06841598451137543
006_000248_bandaid_box,bandaid_box,gelsightA,1,1,0.0951300635933876,0.9048699736595154
007_000001_bandaid_box,bandaid_box,gelsightA,1,1,0.00047616197844035923,0.9995238780975342
007_000004_durabuilt_measuring_tape,durabuilt_measuring_tape,gelsightA,0,1,0.41877228021621704,0.581227719783783
007_000007_peppermint_altoids_box,peppermint_altoids_box,gelsightA,0,0,0.8418680429458618,0.15813195705413818
007_000009_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.20813389122486115,0.7918660640716553
007_000010_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.00480634206905961,0.9951936602592468
007_000018_bandaid_box,bandaid_box,gelsightA,0,0,0.9517510533332825,0.04824899882078171
007_000019_peppermint_altoids_box,peppermint_altoids_box,gelsightA,0,0,0.6066661477088928,0.39333391189575195
007_000023_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.015742361545562744,0.9842575788497925
007_000027_international_travel_adapter,international_travel_adapter,gelsightA,0,0,0.6193490028381348,0.38065096735954285
007_000028_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.19771839678287506,0.8022816777229309
007_000030_international_travel_adapter,international_travel_adapter,gelsightA,0,0,0.7578024864196777,0.24219749867916107
007_000035_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,0,0.6157259941101074,0.3842739462852478
007_000036_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.1386970430612564,0.8613029718399048
007_000038_peppermint_altoids_box,peppermint_altoids_box,gelsightA,0,0,0.5969182252883911,0.4030818045139313
007_000039_international_travel_adapter,international_travel_adapter,gelsightA,1,0,0.6621518135070801,0.3378481864929199
007_000040_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.25653403997421265,0.7434659600257874
007_000042_peppermint_altoids_box,peppermint_altoids_box,gelsightA,0,0,0.7195082902908325,0.28049173951148987
007_000044_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.09857183694839478,0.90142822265625
007_000046_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,0,0.6737374663352966,0.326262503862381
007_000051_pencil_case,pencil_case,gelsightA,0,0,0.9926861524581909,0.007313886657357216
007_000053_small_coffe_cup,small_coffe_cup,gelsightA,0,0,0.9976467490196228,0.002353263320401311
007_000056_pencil_case,pencil_case,gelsightA,0,0,0.9339039325714111,0.06609603017568588
007_000058_bandaid_box,bandaid_box,gelsightA,1,1,0.11079306900501251,0.8892070055007935
007_000059_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.003574744099751115,0.996425211429596
007_000060_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.012843351811170578,0.9871565699577332
007_000062_international_travel_adapter,international_travel_adapter,gelsightA,0,0,0.9612802267074585,0.03871975839138031
007_000064_peppermint_altoids_box,peppermint_altoids_box,gelsightA,0,0,0.6602673530578613,0.33973264694213867
007_000065_pencil_case,pencil_case,gelsightA,0,0,0.9923465251922607,0.007653465028852224
007_000066_bandaid_box,bandaid_box,gelsightA,0,0,0.9560804963111877,0.04391957446932793
007_000069_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.19224117696285248,0.8077588677406311
007_000070_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.017617374658584595,0.982382595539093
007_000072_pencil_case,pencil_case,gelsightA,0,0,0.9997654557228088,0.00023458855866920203
007_000073_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.1147899404168129,0.8852100372314453
007_000074_small_coffe_cup,small_coffe_cup,gelsightA,0,1,0.33676525950431824,0.6632347702980042
007_000077_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.010673326440155506,0.9893267154693604
007_000078_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.01570443995296955,0.9842956066131592
007_000079_pencil_case,pencil_case,gelsightA,0,0,0.9984534978866577,0.0015464695170521736
007_000081_pencil_case,pencil_case,gelsightA,0,0,0.9909173846244812,0.009082594886422157
007_000085_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.27830836176872253,0.7216915488243103
007_000086_pencil_case,pencil_case,gelsightA,0,0,0.7075157761573792,0.29248419404029846
007_000087_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.41738763451576233,0.5826123952865601
007_000089_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.4251455068588257,0.5748544931411743
007_000090_3d_printed_blue_connector,3d_printed_blue_connector,gelsightA,1,1,0.011036847718060017,0.9889631271362305
007_000091_international_travel_adapter,international_travel_adapter,gelsightA,0,1,0.09548795223236084,0.9045119881629944
007_000092_international_travel_adapter,international_travel_adapter,gelsightA,0,0,0.8614293932914734,0.13857056200504303
007_000093_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.22759518027305603,0.7724047899246216
007_000096_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.0032925803679972887,0.9967074394226074
007_000098_international_travel_adapter,international_travel_adapter,gelsightA,0,0,0.967144250869751,0.032855723053216934
007_000099_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.24426986277103424,0.7557300925254822
007_000101_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.010993820615112782,0.9890061616897583
007_000104_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.04168514907360077,0.958314836025238
007_000106_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.0010240640258416533,0.9989759922027588
007_000107_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.20157364010810852,0.7984263300895691
007_000108_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.016627121716737747,0.9833728671073914
007_000109_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.001727901166304946,0.9982720613479614
007_000113_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,1,0.1360708773136139,0.8639290928840637
007_000115_peppermint_altoids_box,peppermint_altoids_box,gelsightA,0,0,0.7362889051437378,0.2637110948562622
007_000116_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.003828109707683325,0.9961718916893005
007_000121_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.030611537396907806,0.969388484954834
007_000123_peppermint_altoids_box,peppermint_altoids_box,gelsightA,0,0,0.8143276572227478,0.18567240238189697
007_000128_international_travel_adapter,international_travel_adapter,gelsightA,0,0,0.8800340890884399,0.11996594071388245
007_000129_pencil_case,pencil_case,gelsightA,0,0,0.7406108975410461,0.2593890428543091
007_000131_peppermint_altoids_box,peppermint_altoids_box,gelsightA,1,0,0.7276423573493958,0.27235764265060425
007_000132_pencil_case,pencil_case,gelsightA,0,0,0.9904438853263855,0.009556095115840435
007_000134_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.25601691007614136,0.7439830899238586
007_000136_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.0053488449193537235,0.9946511387825012
007_000140_pencil_case,pencil_case,gelsightA,0,0,0.9951342940330505,0.004865750670433044
007_000141_international_travel_adapter,international_travel_adapter,gelsightA,0,0,0.9738150238990784,0.026184966787695885
007_000142_international_travel_adapter,international_travel_adapter,gelsightA,1,1,0.1786278933286667,0.8213721513748169
