sample_id,object_id,sensor,label,pred,prob_failure,prob_success
009_000173_monofilament_line,monofilament_line,gelsightA,1,1,0.021749110892415047,0.9782508611679077
009_000174_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,0,0.6118479371070862,0.3881520628929138
009_000175_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.00959277618676424,0.9904072880744934
009_000176_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,gelsightA,1,1,0.3283892869949341,0.6716106534004211
009_000177_monofilament_line,monofilament_line,gelsightA,1,1,0.002051175106316805,0.9979488253593445
009_000179_plastic_duck,plastic_duck,gelsightA,0,0,0.9825830459594727,0.017416924238204956
009_000180_red_apple,red_apple,gelsightA,0,0,0.8642396926879883,0.1357603371143341
009_000182_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.11580578237771988,0.8841942548751831
009_000183_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,gelsightA,0,0,0.8612863421440125,0.13871364295482635
009_000186_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,1,1,0.05309661477804184,0.9469034075737
009_000187_onion,onion,gelsightA,0,0,0.9086576104164124,0.09134235978126526
009_000188_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.09564462304115295,0.9043554067611694
009_000189_onion,onion,gelsightA,1,1,0.002079325495287776,0.9979206919670105
009_000190_monofilament_line,monofilament_line,gelsightA,1,1,0.0052655707113444805,0.9947344064712524
009_000191_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,gelsightA,0,0,0.8915389180183411,0.10846111178398132
009_000192_moroccan_mint_tea_box,moroccan_mint_tea_box,gelsightA,1,1,0.009833797812461853,0.9901662468910217
009_000193_monofilament_line,monofilament_line,gelsightA,1,1,0.0029667248018085957,0.9970332384109497
009_000194_monofilament_line,monofilament_line,gelsightA,1,1,0.015454024076461792,0.9845459461212158
009_000195_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.0021540361922234297,0.9978460073471069
009_000196_monofilament_line,monofilament_line,gelsightA,1,1,0.005624034907668829,0.9943759441375732
009_000197_monofilament_line,monofilament_line,gelsightA,1,1,0.019386770203709602,0.9806132316589355
009_000198_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.004453561268746853,0.9955464601516724
009_000200_moroccan_mint_tea_box,moroccan_mint_tea_box,gelsightA,0,1,0.3633905053138733,0.6366094350814819
009_000201_moroccan_mint_tea_box,moroccan_mint_tea_box,gelsightA,1,0,0.751345157623291,0.24865487217903137
009_000202_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,gelsightA,0,1,0.23692679405212402,0.763073205947876
009_000203_plastic_duck,plastic_duck,gelsightA,0,0,0.981280505657196,0.01871943473815918
009_000204_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.32917505502700806,0.6708250045776367
009_000205_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,1,1,0.4702188968658447,0.5297810435295105
009_000206_onion,onion,gelsightA,1,1,0.12018658965826035,0.8798133730888367
009_000207_onion,onion,gelsightA,1,1,0.0049066487699747086,0.9950933456420898
009_000208_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.003527004737406969,0.9964730143547058
009_000209_moroccan_mint_tea_box,moroccan_mint_tea_box,gelsightA,1,1,0.25114837288856506,0.7488515973091125
009_000210_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.010840310715138912,0.9891596436500549
009_000214_pino_silvestre,pino_silvestre,gelsightA,0,0,0.9895134568214417,0.010486618615686893
009_000216_monofilament_line,monofilament_line,gelsightA,1,1,0.025752736255526543,0.9742472767829895
009_000218_onion,onion,gelsightA,0,0,0.9831932783126831,0.01680677756667137
009_000219_monofilament_line,monofilament_line,gelsightA,1,1,0.00014151401410344988,0.9998584985733032
009_000220_monofilament_line,monofilament_line,gelsightA,1,1,0.006141566205769777,0.9938583970069885
009_000221_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.050399258732795715,0.9496007561683655
009_000222_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,gelsightA,1,0,0.5475069880485535,0.45249301195144653
009_000223_plastic_duck,plastic_duck,gelsightA,1,1,0.23010647296905518,0.7698935270309448
009_000224_plastic_duck,plastic_duck,gelsightA,0,0,0.9831840395927429,0.016815949231386185
009_000225_onion,onion,gelsightA,1,1,0.03242723271250725,0.9675727486610413
009_000227_plastic_duck,plastic_duck,gelsightA,0,0,0.9703503847122192,0.02964962273836136
009_000228_plastic_duck,plastic_duck,gelsightA,0,0,0.8852713108062744,0.114728644490242
009_000229_plastic_duck,plastic_duck,gelsightA,1,0,0.9812889099121094,0.018711093813180923
009_000230_monofilament_line,monofilament_line,gelsightA,1,1,0.04995102435350418,0.9500490427017212
009_000231_monofilament_line,monofilament_line,gelsightA,1,1,0.004524736199527979,0.9954752326011658
009_000232_moroccan_mint_tea_box,moroccan_mint_tea_box,gelsightA,1,1,0.1924184113740921,0.8075815439224243
009_000233_red_apple,red_apple,gelsightA,0,1,0.23618634045124054,0.7638136744499207
009_000235_monofilament_line,monofilament_line,gelsightA,1,1,0.07968081533908844,0.9203191995620728
009_000238_red_apple,red_apple,gelsightA,1,1,0.021502437070012093,0.9784975647926331
009_000239_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.0015240228967741132,0.998475968837738
009_000240_onion,onion,gelsightA,1,1,0.46675366163253784,0.5332463979721069
009_000241_plastic_duck,plastic_duck,gelsightA,0,0,0.8534069657325745,0.1465930938720703
009_000242_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.16913047432899475,0.8308694958686829
009_000244_red_apple,red_apple,gelsightA,0,1,0.10307952016592026,0.8969204425811768
009_000246_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.0022437646985054016,0.99775630235672
009_000247_monofilament_line,monofilament_line,gelsightA,1,1,0.02350986935198307,0.9764901399612427
009_000248_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,1,1,0.008914727717638016,0.9910852313041687
009_000249_plastic_duck,plastic_duck,gelsightA,0,0,0.9528693556785583,0.047130681574344635
010_000000_monofilament_line,monofilament_line,gelsightA,1,1,0.008638369850814342,0.991361677646637
010_000001_onion,onion,gelsightA,1,1,0.27927595376968384,0.7207240462303162
010_000002_monofilament_line,monofilament_line,gelsightA,1,1,0.020201843231916428,0.9797981977462769
010_000003_monofilament_line,monofilament_line,gelsightA,1,1,0.06614615023136139,0.933853805065155
010_000005_small_coffe_cup,small_coffe_cup,gelsightA,0,0,0.9213434457778931,0.07865654677152634
010_000006_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.0019443987403064966,0.9980555772781372
010_000007_onion,onion,gelsightA,0,1,0.2642304003238678,0.7357696294784546
010_000008_monofilament_line,monofilament_line,gelsightA,1,1,0.008623656816780567,0.9913763403892517
010_000009_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.008736926130950451,0.9912630319595337
010_000010_onion,onion,gelsightA,0,0,0.8533787131309509,0.14662130177021027
010_000011_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,0,0,0.9834068417549133,0.016593193635344505
010_000012_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,1,1,0.3902357518672943,0.6097642779350281
010_000013_red_apple,red_apple,gelsightA,0,1,0.07560248672962189,0.9243975281715393
010_000014_monofilament_line,monofilament_line,gelsightA,1,1,0.09069855511188507,0.9093014597892761
010_000015_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.00024999838205985725,0.9997499585151672
010_000016_red_apple,red_apple,gelsightA,1,1,0.01887030526995659,0.9811297059059143
010_000017_red_apple,red_apple,gelsightA,0,1,0.16898036003112793,0.8310196399688721
010_000018_red_apple,red_apple,gelsightA,0,1,0.24513264000415802,0.7548673748970032
010_000019_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,gelsightA,1,1,0.04206269979476929,0.9579373002052307
010_000020_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,0,0,0.971989631652832,0.028010377660393715
010_000021_monofilament_line,monofilament_line,gelsightA,1,1,0.0020688853692263365,0.9979311227798462
010_000022_plastic_duck,plastic_duck,gelsightA,1,1,0.07104168087244034,0.9289583563804626
010_000023_plastic_duck,plastic_duck,gelsightA,0,0,0.9688543081283569,0.03114565648138523
010_000024_moroccan_mint_tea_box,moroccan_mint_tea_box,gelsightA,1,0,0.5635220408439636,0.43647798895835876
010_000025_onion,onion,gelsightA,1,1,0.010737335309386253,0.9892626404762268
010_000027_small_coffe_cup,small_coffe_cup,gelsightA,0,1,0.1450595259666443,0.8549404144287109
010_000028_moroccan_mint_tea_box,moroccan_mint_tea_box,gelsightA,1,1,0.45669037103652954,0.5433096885681152
010_000029_monofilament_line,monofilament_line,gelsightA,1,1,0.0003894240071531385,0.9996106028556824
010_000030_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.0008045856957323849,0.999195396900177
010_000033_red_apple,red_apple,gelsightA,0,1,0.26723626255989075,0.7327637076377869
010_000034_monofilament_line,monofilament_line,gelsightA,1,1,0.005535739939659834,0.9944642186164856
010_000035_onion,onion,gelsightA,1,1,0.03258267790079117,0.967417299747467
010_000036_monofilament_line,monofilament_line,gelsightA,1,1,0.0025610364973545074,0.997438907623291
010_000037_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.0007338431314565241,0.9992662072181702
010_000038_red_apple,red_apple,gelsightA,0,0,0.8657985925674438,0.13420145213603973
010_000039_monofilament_line,monofilament_line,gelsightA,1,1,0.01494656689465046,0.9850534796714783
010_000040_plastic_duck,plastic_duck,gelsightA,1,0,0.5053978562355042,0.49460211396217346
010_000041_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.17610499262809753,0.8238949775695801
010_000042_plastic_duck,plastic_duck,gelsightA,0,0,0.9044816493988037,0.09551827609539032
010_000043_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,0,0,0.6195663213729858,0.38043367862701416
010_000044_onion,onion,gelsightA,1,1,0.015618791803717613,0.9843811988830566
010_000045_onion,onion,gelsightA,0,0,0.986724853515625,0.01327513623982668
010_000046_plastic_duck,plastic_duck,gelsightA,0,0,0.9849556088447571,0.01504440326243639
010_000047_red_apple,red_apple,gelsightA,1,1,0.012248276732861996,0.9877517223358154
010_000048_onion,onion,gelsightA,1,1,0.07892534881830215,0.921074628829956
010_000049_monofilament_line,monofilament_line,gelsightA,1,1,0.017532549798488617,0.9824674725532532
010_000051_monofilament_line,monofilament_line,gelsightA,1,1,0.1585444211959839,0.8414555788040161
010_000052_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,gelsightA,1,1,0.0342370867729187,0.9657629132270813
010_000053_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.002320418832823634,0.9976796507835388
010_000054_onion,onion,gelsightA,1,1,0.003869839245453477,0.996130108833313
010_000055_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.002934488467872143,0.9970654845237732
010_000057_onion,onion,gelsightA,0,0,0.7925736904144287,0.2074262499809265
010_000058_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.0011811914155259728,0.9988188147544861
010_000059_monofilament_line,monofilament_line,gelsightA,1,1,0.0765562504529953,0.9234437346458435
010_000061_monofilament_line,monofilament_line,gelsightA,1,1,0.016239581629633904,0.9837604761123657
010_000062_monofilament_line,monofilament_line,gelsightA,1,1,0.005914970301091671,0.9940849542617798
010_000063_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.0032616881653666496,0.9967382550239563
010_000065_monofilament_line,monofilament_line,gelsightA,1,1,0.018409941345453262,0.9815900921821594
010_000066_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.002198475645855069,0.9978014826774597
010_000067_onion,onion,gelsightA,1,0,0.5062424540519714,0.4937574863433838
010_000068_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,1,0,0.565307080745697,0.4346928596496582
010_000069_plastic_duck,plastic_duck,gelsightA,0,0,0.6780545115470886,0.3219454884529114
010_000070_plastic_duck,plastic_duck,gelsightA,1,1,0.2022155374288559,0.7977844476699829
010_000071_onion,onion,gelsightA,0,0,0.8757632970809937,0.12423674017190933
010_000072_monofilament_line,monofilament_line,gelsightA,1,1,0.029252875596284866,0.9707470536231995
010_000073_monofilament_line,monofilament_line,gelsightA,1,1,0.01839807815849781,0.981601893901825
010_000075_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.004321394022554159,0.9956786036491394
010_000077_onion,onion,gelsightA,0,0,0.9011293053627014,0.09887068718671799
010_000078_onion,onion,gelsightA,0,0,0.9014389514923096,0.09856104850769043
010_000079_onion,onion,gelsightA,0,0,0.6087741255760193,0.3912259042263031
010_000080_monofilament_line,monofilament_line,gelsightA,1,1,0.0009871243964880705,0.99901282787323
010_000081_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,0,0,0.9745979309082031,0.025402093306183815
010_000082_onion,onion,gelsightA,0,1,0.13404448330402374,0.8659555315971375
010_000083_monofilament_line,monofilament_line,gelsightA,1,1,0.030381565913558006,0.9696183800697327
010_000085_red_apple,red_apple,gelsightA,1,1,0.17832224071025848,0.8216776847839355
010_000088_onion,onion,gelsightA,1,1,0.05266706272959709,0.9473329782485962
010_000089_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,0,0,0.8998039960861206,0.1001959890127182
010_000090_monofilament_line,monofilament_line,gelsightA,1,1,0.005620330106467009,0.9943796992301941
010_000091_onion,onion,gelsightA,0,0,0.9706436395645142,0.029356371611356735
010_000092_onion,onion,gelsightA,1,1,0.03164392709732056,0.9683560729026794
010_000094_monofilament_line,monofilament_line,gelsightA,1,1,0.07134754210710526,0.9286524653434753
010_000095_onion,onion,gelsightA,0,0,0.9743527173995972,0.025647282600402832
010_000096_monofilament_line,monofilament_line,gelsightA,1,1,0.1874845027923584,0.8125154972076416
010_000097_plastic_duck,plastic_duck,gelsightA,0,0,0.8698998093605042,0.13010019063949585
010_000098_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.0020795234013348818,0.9979204535484314
010_000100_monofilament_line,monofilament_line,gelsightA,1,1,0.014878276735544205,0.9851217269897461
010_000101_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,gelsightA,1,1,0.15630437433719635,0.8436957001686096
010_000103_onion,onion,gelsightA,0,0,0.8728435039520264,0.1271565556526184
010_000104_onion,onion,gelsightA,1,1,0.24513912200927734,0.7548608779907227
010_000106_onion,onion,gelsightA,1,1,0.007075265981256962,0.992924690246582
010_000107_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.03281696140766144,0.9671830534934998
010_000108_monofilament_line,monofilament_line,gelsightA,1,1,0.0047021047212183475,0.9952979683876038
010_000109_monofilament_line,monofilament_line,gelsightA,1,1,0.000841030792798847,0.9991589784622192
010_000111_onion,onion,gelsightA,0,0,0.9895113110542297,0.010488725267350674
010_000112_onion,onion,gelsightA,0,0,0.5304505825042725,0.46954938769340515
010_000113_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.027820466086268425,0.9721795916557312
010_000114_onion,onion,gelsightA,0,0,0.7831822633743286,0.21681776642799377
010_000115_monofilament_line,monofilament_line,gelsightA,1,1,0.016125652939081192,0.9838743209838867
010_000116_muffin,muffin,gelsightA,1,1,0.16518619656562805,0.8348137736320496
010_000117_monofilament_line,monofilament_line,gelsightA,1,1,0.028635771945118904,0.9713642001152039
010_000118_monofilament_line,monofilament_line,gelsightA,1,1,0.028250660747289658,0.9717493653297424
010_000119_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.021869026124477386,0.9781309962272644
010_000120_red_apple,red_apple,gelsightA,0,0,0.981755256652832,0.018244702368974686
010_000123_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,0,0,0.9712516069412231,0.028748424723744392
010_000124_monofilament_line,monofilament_line,gelsightA,1,1,0.044152941554784775,0.9558470249176025
010_000126_monofilament_line,monofilament_line,gelsightA,1,1,0.003225981490686536,0.9967740178108215
010_000127_onion,onion,gelsightA,0,1,0.19972361624240875,0.8002763390541077
010_000128_onion,onion,gelsightA,1,1,0.029220884665846825,0.9707791209220886
010_000129_onion,onion,gelsightA,1,1,0.0776996985077858,0.9223002791404724
010_000130_muffin,muffin,gelsightA,1,1,0.021436400711536407,0.9785635471343994
010_000132_monofilament_line,monofilament_line,gelsightA,1,1,0.0015852851793169975,0.9984147548675537
010_000133_onion,onion,gelsightA,0,0,0.9077666401863098,0.09223336726427078
010_000134_moroccan_mint_tea_box,moroccan_mint_tea_box,gelsightA,1,1,0.29891589283943176,0.7010840773582458
010_000135_onion,onion,gelsightA,1,1,0.2214968204498291,0.7785032391548157
010_000136_red_apple,red_apple,gelsightA,0,0,0.8743247985839844,0.12567514181137085
010_000138_onion,onion,gelsightA,1,1,0.003354479791596532,0.9966455101966858
010_000140_red_apple,red_apple,gelsightA,0,0,0.8561524152755737,0.1438475400209427
010_000141_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.03927060589194298,0.9607294201850891
010_000143_onion,onion,gelsightA,1,1,0.14355617761611938,0.8564438223838806
010_000144_onion,onion,gelsightA,0,0,0.6412220597267151,0.3587779700756073
010_000145_plastic_duck,plastic_duck,gelsightA,0,0,0.9683131575584412,0.03168690204620361
010_000147_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,1,1,0.420225590467453,0.5797743797302246
010_000148_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.019681019708514214,0.9803189635276794
010_000149_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.02870902046561241,0.9712910056114197
010_000150_onion,onion,gelsightA,1,1,0.012104273773729801,0.9878957271575928
010_000151_onion,onion,gelsightA,1,1,0.056971125304698944,0.9430289268493652
010_000153_monofilament_line,monofilament_line,gelsightA,1,1,0.002557640429586172,0.997442364692688
010_000154_monofilament_line,monofilament_line,gelsightA,1,1,0.14784447848796844,0.8521555066108704
010_000155_red_apple,red_apple,gelsightA,0,1,0.4176676869392395,0.5823323130607605
010_000157_onion,onion,gelsightA,1,1,0.0017319235485047102,0.9982680082321167
010_000158_pino_silvestre,pino_silvestre,gelsightA,0,0,0.990770697593689,0.009229310788214207
010_000159_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,1,1,0.4971165657043457,0.5028834342956543
010_000161_monofilament_line,monofilament_line,gelsightA,1,1,0.08433737605810165,0.9156626462936401
010_000162_monofilament_line,monofilament_line,gelsightA,1,1,0.017269179224967957,0.9827308058738708
010_000163_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,gelsightA,1,1,0.17991475760936737,0.8200852870941162
010_000164_monofilament_line,monofilament_line,gelsightA,1,1,0.003230526577681303,0.9967695474624634
010_000165_onion,onion,gelsightA,0,0,0.9061378240585327,0.09386216849088669
010_000167_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.0005694238934665918,0.9994305968284607
010_000169_plastic_duck,plastic_duck,gelsightA,0,0,0.8752260804176331,0.12477387487888336
010_000170_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.004726184532046318,0.9952738881111145
010_000171_moroccan_mint_tea_box,moroccan_mint_tea_box,gelsightA,0,0,0.7955995798110962,0.2044004499912262
010_000172_monofilament_line,monofilament_line,gelsightA,1,1,0.017250262200832367,0.9827497005462646
010_000173_onion,onion,gelsightA,0,0,0.9165053963661194,0.08349456638097763
010_000174_onion,onion,gelsightA,1,1,0.0015029015485197306,0.9984971284866333
010_000175_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,gelsightA,1,1,0.011451223865151405,0.988548755645752
010_000176_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.013518152758479118,0.9864819049835205
010_000177_onion,onion,gelsightA,1,1,0.05634232237935066,0.943657636642456
010_000178_onion,onion,gelsightA,0,0,0.8835135102272034,0.116486556828022
010_000179_moroccan_mint_tea_box,moroccan_mint_tea_box,gelsightA,1,1,0.20210853219032288,0.7978914380073547
010_000180_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,0,0.9584146738052368,0.041585277765989304
010_000182_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,1,0,0.6288410425186157,0.3711589574813843
010_000184_red_apple,red_apple,gelsightA,0,0,0.8149887919425964,0.18501120805740356
010_000185_pink_blue_coke_bottle,pink_blue_coke_bottle,gelsightA,1,0,0.6009902954101562,0.39900970458984375
010_000186_monofilament_line,monofilament_line,gelsightA,1,1,0.00265953759662807,0.9973405003547668
010_000187_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,gelsightA,1,1,0.0030283459927886724,0.996971607208252
010_000188_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.00048583614989183843,0.9995142221450806
010_000189_onion,onion,gelsightA,0,1,0.35155782103538513,0.6484421491622925
010_000190_moroccan_mint_tea_box,moroccan_mint_tea_box,gelsightA,1,1,0.003185851499438286,0.9968141913414001
010_000193_plastic_duck,plastic_duck,gelsightA,1,1,0.1769348680973053,0.8230651021003723
010_000194_red_apple,red_apple,gelsightA,0,1,0.46987682580947876,0.5301231741905212
010_000195_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,0,0,0.9837835431098938,0.016216522082686424
010_000197_onion,onion,gelsightA,1,1,0.16285912692546844,0.8371409177780151
010_000199_red_apple,red_apple,gelsightA,1,1,0.017849942669272423,0.9821500182151794
010_000203_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.10278643667697906,0.8972135782241821
010_000204_monofilament_line,monofilament_line,gelsightA,1,1,0.000797613465692848,0.9992024302482605
010_000205_monofilament_line,monofilament_line,gelsightA,1,1,0.0016821169992908835,0.9983179569244385
010_000206_monofilament_line,monofilament_line,gelsightA,1,1,0.015408703126013279,0.9845913648605347
010_000207_onion,onion,gelsightA,0,1,0.4491455852985382,0.5508543848991394
010_000208_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.0012127812951803207,0.9987872242927551
010_000209_onion,onion,gelsightA,0,0,0.9669965505599976,0.03300347551703453
010_000210_plastic_duck,plastic_duck,gelsightA,0,0,0.9835846424102783,0.016415292397141457
010_000211_onion,onion,gelsightA,0,0,0.6767911314964294,0.32320892810821533
010_000212_red_apple,red_apple,gelsightA,0,0,0.9701786637306213,0.02982139214873314
010_000213_red_apple,red_apple,gelsightA,0,0,0.9430487155914307,0.05695124343037605
010_000214_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,0,0,0.8511794209480286,0.14882059395313263
010_000215_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,gelsightA,1,1,0.04412499815225601,0.9558749794960022
010_000216_monofilament_line,monofilament_line,gelsightA,1,1,0.0027478772681206465,0.9972521662712097
010_000217_moroccan_mint_tea_box,moroccan_mint_tea_box,gelsightA,1,1,0.21069760620594025,0.789302408695221
010_000218_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,0,0,0.9654456973075867,0.03455426171422005
010_000219_onion,onion,gelsightA,0,0,0.967521607875824,0.03247835114598274
010_000220_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.014661919325590134,0.9853380918502808
010_000221_monofilament_line,monofilament_line,gelsightA,1,1,0.017885034903883934,0.9821149110794067
010_000222_monofilament_line,monofilament_line,gelsightA,1,1,0.005212375894188881,0.9947875738143921
010_000223_plastic_duck,plastic_duck,gelsightA,0,0,0.9504669904708862,0.04953296110033989
010_000224_onion,onion,gelsightA,1,1,0.4773743450641632,0.5226255655288696
010_000226_onion,onion,gelsightA,1,1,0.026382070034742355,0.9736179113388062
010_000227_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,1,1,0.4435025751590729,0.5564973950386047
010_000228_monofilament_line,monofilament_line,gelsightA,1,1,0.0012910313671454787,0.998708963394165
010_000229_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.03211842104792595,0.9678815603256226
010_000230_small_coffe_cup,small_coffe_cup,gelsightA,1,1,0.05623789131641388,0.9437621235847473
010_000231_onion,onion,gelsightA,1,1,0.0027455429080873728,0.9972544312477112
010_000232_red_apple,red_apple,gelsightA,0,1,0.18441934883594513,0.8155806064605713
010_000233_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,gelsightA,0,0,0.9312074184417725,0.06879258900880814
010_000234_red_apple,red_apple,gelsightA,0,0,0.6812716722488403,0.3187282681465149
010_000235_red_apple,red_apple,gelsightA,1,1,0.0153541574254632,0.9846459031105042
010_000237_monofilament_line,monofilament_line,gelsightA,1,1,0.004787238780409098,0.9952127933502197
010_000238_monofilament_line,monofilament_line,gelsightA,1,1,0.011032701469957829,0.9889673590660095
010_000239_monofilament_line,monofilament_line,gelsightA,1,1,0.0814143568277359,0.9185856580734253
010_000241_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.23337668180465698,0.766623318195343
010_000244_moroccan_mint_tea_box,moroccan_mint_tea_box,gelsightA,0,0,0.9920344948768616,0.00796552188694477
010_000245_plastic_duck,plastic_duck,gelsightA,1,1,0.062105223536491394,0.9378948211669922
010_000246_monofilament_line,monofilament_line,gelsightA,1,1,0.01080142892897129,0.989198625087738
010_000249_onion,onion,gelsightA,0,0,0.941611111164093,0.05838892608880997
011_000000_monofilament_line,monofilament_line,gelsightA,1,1,0.016612954437732697,0.9833870530128479
011_000002_plastic_duck,plastic_duck,gelsightA,1,0,0.6594350934028625,0.34056490659713745
011_000003_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,gelsightA,0,0,0.6960014700889587,0.30399852991104126
011_000005_onion,onion,gelsightA,0,0,0.754341185092926,0.24565881490707397
011_000007_pink_blue_coke_bottle,pink_blue_coke_bottle,gelsightA,1,0,0.9675754308700562,0.03242460638284683
011_000008_monofilament_line,monofilament_line,gelsightA,1,1,0.024055901914834976,0.9759440422058105
011_000010_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.0061975643038749695,0.9938024282455444
011_000011_onion,onion,gelsightA,0,0,0.9719916582107544,0.02800833433866501
011_000012_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,gelsightA,1,1,0.30625736713409424,0.6937426328659058
011_000013_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,0,0,0.9746962189674377,0.025303838774561882
011_000014_monofilament_line,monofilament_line,gelsightA,1,1,0.0008794704335741699,0.9991205334663391
011_000015_red_apple,red_apple,gelsightA,0,0,0.9852362871170044,0.014763697050511837
011_000016_monofilament_line,monofilament_line,gelsightA,1,1,0.006031818687915802,0.99396812915802
011_000017_muffin,muffin,gelsightA,1,1,0.016893697902560234,0.983106255531311
011_000018_red_apple,red_apple,gelsightA,0,0,0.8665380477905273,0.13346195220947266
011_000019_set_small_plastic_men_police_man,set_small_plastic_men_police_man,gelsightA,1,1,0.06694994121789932,0.9330500364303589
011_000021_onion,onion,gelsightA,1,1,0.3604137599468231,0.6395862698554993
011_000022_monofilament_line,monofilament_line,gelsightA,1,1,0.009277721866965294,0.9907222986221313
011_000024_plastic_duck,plastic_duck,gelsightA,0,0,0.9844463467597961,0.015553677454590797
011_000026_monofilament_line,monofilament_line,gelsightA,1,1,0.04774872586131096,0.9522512555122375
011_000027_plastic_duck,plastic_duck,gelsightA,1,1,0.06728335469961166,0.9327166080474854
