sample_id,object_id,label,pred,prob_failure,prob_success
007_000159_bandaid_box,bandaid_box,0,1,0.4090815782546997,0.5909184217453003
007_000162_durabuilt_measuring_tape,durabuilt_measuring_tape,0,1,0.3664613962173462,0.633538544178009
007_000165_peppermint_altoids_box,peppermint_altoids_box,1,1,0.22497783601284027,0.7750221490859985
007_000169_small_coffe_cup,small_coffe_cup,0,1,0.06230216845870018,0.9376978278160095
007_000170_peppermint_altoids_box,peppermint_altoids_box,1,1,0.29046007990837097,0.7095398902893066
007_000172_international_travel_adapter,international_travel_adapter,1,1,0.24950535595417023,0.750494658946991
007_000174_durabuilt_measuring_tape,durabuilt_measuring_tape,0,1,0.40685030817985535,0.593149721622467
007_000175_bandaid_box,bandaid_box,1,1,0.37460312247276306,0.6253969669342041
007_000176_international_travel_adapter,international_travel_adapter,0,0,0.6249024271965027,0.3750975430011749
007_000177_peppermint_altoids_box,peppermint_altoids_box,0,1,0.2428402453660965,0.7571597695350647
007_000178_bandaid_box,bandaid_box,1,1,0.29334619641304016,0.7066537737846375
007_000179_international_travel_adapter,international_travel_adapter,1,1,0.2823581397533417,0.7176418304443359
007_000181_bandaid_box,bandaid_box,1,0,0.7023631930351257,0.29763680696487427
007_000182_international_travel_adapter,international_travel_adapter,0,0,0.5591175556182861,0.44088253378868103
007_000183_peppermint_altoids_box,peppermint_altoids_box,0,0,0.5753238201141357,0.42467615008354187
007_000184_international_travel_adapter,international_travel_adapter,0,1,0.2713784873485565,0.7286215424537659
007_000185_international_travel_adapter,international_travel_adapter,1,1,0.07684646546840668,0.9231535792350769
007_000188_peppermint_altoids_box,peppermint_altoids_box,0,1,0.14060156047344208,0.8593984246253967
007_000189_international_travel_adapter,international_travel_adapter,1,1,0.3092803657054901,0.6907196640968323
007_000190_3d_printed_blue_connector,3d_printed_blue_connector,1,1,0.12583468854427338,0.8741653561592102
007_000191_3d_printed_blue_connector,3d_printed_blue_connector,1,1,0.19759106636047363,0.8024088740348816
007_000194_small_coffe_cup,small_coffe_cup,0,0,0.6405213475227356,0.359478622674942
007_000195_durabuilt_measuring_tape,durabuilt_measuring_tape,0,1,0.19147582352161407,0.8085241913795471
007_000196_peppermint_altoids_box,peppermint_altoids_box,0,1,0.4738260805606842,0.5261738896369934
007_000197_peppermint_altoids_box,peppermint_altoids_box,1,1,0.24314628541469574,0.7568537592887878
007_000198_bandaid_box,bandaid_box,1,0,0.605028510093689,0.3949715197086334
007_000201_peppermint_altoids_box,peppermint_altoids_box,1,1,0.16542869806289673,0.8345712423324585
007_000203_peppermint_altoids_box,peppermint_altoids_box,1,1,0.3903917372226715,0.6096083521842957
007_000205_small_coffe_cup,small_coffe_cup,1,1,0.1635926514863968,0.8364073634147644
007_000207_international_travel_adapter,international_travel_adapter,0,0,0.6330357193946838,0.36696434020996094
007_000208_pencil_case,pencil_case,1,1,0.407379150390625,0.5926207900047302
007_000209_international_travel_adapter,international_travel_adapter,1,0,0.6269389986991882,0.3730609714984894
007_000212_small_coffe_cup,small_coffe_cup,1,1,0.07017464190721512,0.9298253059387207
007_000214_international_travel_adapter,international_travel_adapter,0,1,0.3313751518726349,0.6686248183250427
007_000218_international_travel_adapter,international_travel_adapter,0,0,0.6322310566902161,0.36776894330978394
007_000221_3d_printed_blue_connector,3d_printed_blue_connector,1,1,0.11139821261167526,0.8886017799377441
007_000222_bandaid_box,bandaid_box,1,1,0.19511568546295166,0.8048843145370483
007_000223_3d_printed_blue_connector,3d_printed_blue_connector,1,1,0.03987764194607735,0.9601223468780518
007_000224_pencil_case,pencil_case,0,0,0.730401337146759,0.26959872245788574
007_000226_international_travel_adapter,international_travel_adapter,1,1,0.05595214664936066,0.9440478086471558
007_000227_small_coffe_cup,small_coffe_cup,1,1,0.3339766263961792,0.6660233736038208
007_000228_peppermint_altoids_box,peppermint_altoids_box,0,1,0.3114095628261566,0.6885904669761658
007_000229_peppermint_altoids_box,peppermint_altoids_box,0,1,0.4976983666419983,0.5023016333580017
007_000230_peppermint_altoids_box,peppermint_altoids_box,1,1,0.107925184071064,0.8920748233795166
007_000232_3d_printed_blue_connector,3d_printed_blue_connector,1,1,0.17773759365081787,0.8222624659538269
007_000235_bandaid_box,bandaid_box,1,1,0.237667515873909,0.7623324394226074
007_000238_international_travel_adapter,international_travel_adapter,1,0,0.5368344187736511,0.46316564083099365
007_000239_peppermint_altoids_box,peppermint_altoids_box,1,1,0.17581376433372498,0.8241862654685974
007_000241_small_coffe_cup,small_coffe_cup,1,1,0.16821715235710144,0.8317828178405762
007_000242_pencil_case,pencil_case,0,0,0.9042381048202515,0.09576192498207092
007_000244_small_coffe_cup,small_coffe_cup,1,1,0.102775439620018,0.8972245454788208
007_000245_international_travel_adapter,international_travel_adapter,1,1,0.48116055130958557,0.518839418888092
007_000248_peppermint_altoids_box,peppermint_altoids_box,1,1,0.09035257250070572,0.9096474051475525
007_000249_international_travel_adapter,international_travel_adapter,0,0,0.6014877557754517,0.39851224422454834
008_000001_pencil_case,pencil_case,0,0,0.7870680689811707,0.21293184161186218
008_000003_small_coffe_cup,small_coffe_cup,1,1,0.3490132987499237,0.6509866714477539
008_000005_bandaid_box,bandaid_box,1,0,0.5643196105957031,0.43568041920661926
008_000007_pencil_case,pencil_case,0,0,0.7336093783378601,0.2663906514644623
008_000011_international_travel_adapter,international_travel_adapter,0,1,0.22709070146083832,0.7729092836380005
008_000012_small_coffe_cup,small_coffe_cup,1,1,0.04264829307794571,0.9573517441749573
008_000013_international_travel_adapter,international_travel_adapter,1,0,0.6491114497184753,0.35088855028152466
008_000015_pencil_case,pencil_case,0,0,0.7250404953956604,0.2749595046043396
008_000018_international_travel_adapter,international_travel_adapter,1,1,0.24611052870750427,0.7538894414901733
008_000019_peppermint_altoids_box,peppermint_altoids_box,0,1,0.16179221868515015,0.8382078409194946
008_000020_pencil_case,pencil_case,0,0,0.7694230079650879,0.23057696223258972
008_000021_peppermint_altoids_box,peppermint_altoids_box,1,1,0.2483794242143631,0.7516205906867981
008_000023_international_travel_adapter,international_travel_adapter,1,1,0.42202597856521606,0.5779739618301392
008_000024_small_coffe_cup,small_coffe_cup,1,1,0.14178098738193512,0.8582190275192261
008_000025_international_travel_adapter,international_travel_adapter,0,1,0.36074215173721313,0.6392578482627869
008_000026_small_coffe_cup,small_coffe_cup,1,1,0.23325181007385254,0.7667481899261475
008_000027_international_travel_adapter,international_travel_adapter,0,1,0.35124871134757996,0.6487513184547424
008_000029_plastic_duck,plastic_duck,0,0,0.5053477883338928,0.4946522116661072
008_000031_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.07183872908353806,0.9281612634658813
008_000032_ponds_dry_skin_cream,ponds_dry_skin_cream,0,1,0.11332717537879944,0.886672854423523
008_000033_edge_shave_gel,edge_shave_gel,1,1,0.16532635688781738,0.8346736431121826
008_000034_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.20025765895843506,0.7997423410415649
008_000035_soda_can,soda_can,0,0,0.561791181564331,0.43820881843566895
008_000036_plastic_duck,plastic_duck,0,1,0.3253946304321289,0.6746053695678711
008_000037_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.21021512150764465,0.789784848690033
008_000039_black_metallic_candle_cage,black_metallic_candle_cage,0,0,0.9269838929176331,0.07301615923643112
008_000041_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.11267231404781342,0.8873277306556702
008_000049_soda_can,soda_can,1,1,0.3983181118965149,0.6016818881034851
008_000050_kong_dog_toy,kong_dog_toy,0,0,0.6712527871131897,0.3287471830844879
008_000051_soda_can,soda_can,0,0,0.5593911409378052,0.4406088590621948
008_000052_soda_can,soda_can,0,1,0.28186917304992676,0.7181308269500732
008_000053_kong_dog_toy,kong_dog_toy,0,0,0.7059354186058044,0.29406458139419556
008_000055_baby_cup,baby_cup,1,1,0.12245471030473709,0.8775452971458435
008_000056_kong_dog_toy,kong_dog_toy,1,0,0.7154434323310852,0.2845565676689148
008_000057_ponds_dry_skin_cream,ponds_dry_skin_cream,0,1,0.17597700655460358,0.8240230083465576
008_000059_glass_candle_holder,glass_candle_holder,0,1,0.3427722752094269,0.6572277545928955
008_000060_coffee_cup,coffee_cup,1,1,0.15076972544193268,0.8492302298545837
008_000061_plastic_duck,plastic_duck,1,1,0.19341719150543213,0.8065828084945679
008_000063_baby_cup,baby_cup,1,1,0.12015608698129654,0.8798439502716064
008_000064_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.14728868007659912,0.8527113199234009
008_000066_plastic_duck,plastic_duck,0,0,0.6748930811882019,0.3251068592071533
008_000067_soda_can,soda_can,1,1,0.08706378936767578,0.9129361510276794
008_000068_plastic_duck,plastic_duck,1,1,0.43153515458106995,0.5684648752212524
008_000072_plastic_duck,plastic_duck,0,0,0.7266183495521545,0.27338168025016785
008_000073_coffee_cup,coffee_cup,0,1,0.1971263587474823,0.8028736710548401
008_000074_plastic_duck,plastic_duck,0,0,0.7444575428962708,0.25554245710372925
008_000080_edge_shave_gel,edge_shave_gel,1,1,0.08377858996391296,0.9162213802337646
008_000081_plastic_duck,plastic_duck,0,0,0.60589599609375,0.39410400390625
008_000082_kong_dog_toy,kong_dog_toy,0,0,0.7561703324317932,0.24382968246936798
008_000085_baby_cup,baby_cup,1,1,0.055666323751211166,0.9443337321281433
008_000087_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.2084985077381134,0.7915014624595642
008_000088_black_metallic_candle_cage,black_metallic_candle_cage,0,0,0.8364255428314209,0.1635744273662567
008_000089_baby_cup,baby_cup,1,1,0.09438122808933258,0.9056187868118286
008_000090_glass_candle_holder,glass_candle_holder,0,0,0.8861624002456665,0.1138375774025917
008_000092_plastic_duck,plastic_duck,0,1,0.4162677228450775,0.5837323069572449
008_000093_plastic_duck,plastic_duck,1,0,0.697421669960022,0.3025783598423004
008_000096_plastic_duck,plastic_duck,1,0,0.5331708192825317,0.46682924032211304
008_000097_soda_can,soda_can,1,1,0.3281605541706085,0.6718394160270691
008_000098_baby_cup,baby_cup,1,1,0.16119663417339325,0.8388033509254456
008_000102_soda_can,soda_can,1,1,0.43586546182632446,0.5641345977783203
008_000105_ponds_dry_skin_cream,ponds_dry_skin_cream,0,1,0.16249212622642517,0.8375079035758972
008_000108_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.07108592242002487,0.9289140701293945
008_000110_soda_can,soda_can,0,1,0.40463048219680786,0.5953695178031921
008_000111_edge_shave_gel,edge_shave_gel,1,1,0.07326165586709976,0.9267383217811584
008_000115_soda_can,soda_can,1,1,0.26002922654151917,0.7399708032608032
008_000117_baby_cup,baby_cup,0,1,0.05361740291118622,0.9463826417922974
008_000120_glass_candle_holder,glass_candle_holder,0,0,0.523836612701416,0.47616344690322876
008_000121_plastic_duck,plastic_duck,0,1,0.4682981073856354,0.531701922416687
008_000122_plastic_duck,plastic_duck,0,0,0.6133054494857788,0.3866945207118988
008_000125_ponds_dry_skin_cream,ponds_dry_skin_cream,0,1,0.1393694281578064,0.8606305122375488
008_000127_soda_can,soda_can,1,1,0.27245330810546875,0.7275466918945312
008_000128_edge_shave_gel,edge_shave_gel,1,1,0.2954043745994568,0.704595685005188
008_000130_soda_can,soda_can,1,1,0.24041248857975006,0.7595875263214111
008_000133_black_metallic_candle_cage,black_metallic_candle_cage,0,0,0.8681870102882385,0.13181300461292267
008_000134_soda_can,soda_can,1,0,0.6070120334625244,0.392987996339798
008_000138_soda_can,soda_can,1,1,0.3146093189716339,0.6853907108306885
008_000140_kong_dog_toy,kong_dog_toy,0,0,0.6558309197425842,0.34416908025741577
008_000142_ponds_dry_skin_cream,ponds_dry_skin_cream,0,1,0.23900166153907776,0.7609983682632446
008_000145_baby_cup,baby_cup,1,1,0.12156007438898087,0.8784399628639221
008_000146_plastic_duck,plastic_duck,1,0,0.7683160305023193,0.23168395459651947
008_000150_black_metallic_candle_cage,black_metallic_candle_cage,0,0,0.8939365148544312,0.10606347024440765
008_000153_soda_can,soda_can,0,0,0.5189740657806396,0.48102590441703796
008_000158_black_metallic_candle_cage,black_metallic_candle_cage,0,0,0.7832044363021851,0.2167956382036209
008_000159_soda_can,soda_can,1,1,0.3710358142852783,0.6289641261100769
008_000160_coffee_cup,coffee_cup,0,0,0.6377102732658386,0.362289696931839
008_000162_plastic_duck,plastic_duck,0,0,0.8785346150398254,0.12146532535552979
008_000163_plastic_duck,plastic_duck,1,0,0.5089278221130371,0.49107223749160767
008_000166_black_metallic_candle_cage,black_metallic_candle_cage,0,0,0.8350095152854919,0.16499054431915283
008_000171_soda_can,soda_can,1,1,0.33199986815452576,0.6680001020431519
008_000172_kong_dog_toy,kong_dog_toy,0,0,0.8322890996932983,0.16771085560321808
008_000177_glass_candle_holder,glass_candle_holder,0,0,0.6341177821159363,0.36588218808174133
008_000179_soda_can,soda_can,1,1,0.43454980850219727,0.5654501914978027
008_000180_plastic_duck,plastic_duck,1,0,0.5305388569831848,0.4694611728191376
008_000181_plastic_duck,plastic_duck,0,0,0.8021716475486755,0.19782833755016327
008_000182_soda_can,soda_can,1,1,0.20490966737270355,0.79509037733078
008_000183_soda_can,soda_can,1,1,0.43711790442466736,0.5628820657730103
008_000186_baby_cup,baby_cup,1,1,0.09023115783929825,0.90976881980896
008_000187_soda_can,soda_can,0,1,0.21411658823490143,0.785883367061615
008_000191_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.07803811877965927,0.9219618439674377
008_000192_soda_can,soda_can,0,1,0.3808859586715698,0.6191140413284302
008_000193_glass_candle_holder,glass_candle_holder,0,0,0.5506331920623779,0.4493667483329773
008_000195_edge_shave_gel,edge_shave_gel,0,1,0.16836994886398315,0.8316300511360168
008_000196_coffee_cup,coffee_cup,1,1,0.07161664962768555,0.9283832907676697
008_000198_soda_can,soda_can,1,1,0.3766462504863739,0.6233537197113037
008_000199_glass_candle_holder,glass_candle_holder,0,0,0.5680132508277893,0.43198680877685547
008_000200_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.18710558116436005,0.8128944039344788
008_000201_soda_can,soda_can,1,1,0.3482981026172638,0.6517019271850586
008_000202_coffee_cup,coffee_cup,1,0,0.5025636553764343,0.4974362850189209
008_000207_black_metallic_candle_cage,black_metallic_candle_cage,0,0,0.8600602746009827,0.1399397999048233
008_000208_glass_candle_holder,glass_candle_holder,0,0,0.6342412233352661,0.3657586872577667
008_000211_soda_can,soda_can,1,1,0.4570433497428894,0.5429565906524658
008_000213_baby_cup,baby_cup,1,1,0.15512654185295105,0.8448734283447266
008_000214_glass_candle_holder,glass_candle_holder,1,1,0.28679588437080383,0.7132040858268738
008_000215_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.11487028002738953,0.8851296901702881
008_000216_plastic_duck,plastic_duck,1,0,0.5516118407249451,0.44838815927505493
008_000219_plastic_duck,plastic_duck,0,0,0.6251198649406433,0.3748801052570343
008_000220_baby_cup,baby_cup,1,1,0.08930189162492752,0.9106981158256531
008_000221_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.2497682273387909,0.7502318024635315
008_000223_black_metallic_candle_cage,black_metallic_candle_cage,0,0,0.9181885123252869,0.08181149512529373
008_000224_baby_cup,baby_cup,1,1,0.12177988141775131,0.8782200813293457
008_000225_kong_dog_toy,kong_dog_toy,0,0,0.7912140488624573,0.20878592133522034
008_000226_kong_dog_toy,kong_dog_toy,0,0,0.7554273009300232,0.24457262456417084
008_000227_baby_cup,baby_cup,1,1,0.212039515376091,0.7879604697227478
008_000236_plastic_duck,plastic_duck,0,0,0.7273804545402527,0.2726195156574249
008_000238_baby_cup,baby_cup,1,1,0.12559419870376587,0.8744058609008789
008_000240_kong_dog_toy,kong_dog_toy,0,0,0.5992467403411865,0.4007532298564911
008_000242_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.14415860176086426,0.8558413982391357
008_000243_coffee_cup,coffee_cup,1,1,0.33425843715667725,0.6657415628433228
008_000246_plastic_duck,plastic_duck,0,0,0.6159371137619019,0.38406288623809814
008_000249_baby_cup,baby_cup,1,1,0.07999067008495331,0.9200093150138855
009_000002_kong_dog_toy,kong_dog_toy,0,0,0.6600067019462585,0.33999329805374146
009_000006_soda_can,soda_can,1,1,0.40010571479797363,0.5998943448066711
009_000007_plastic_duck,plastic_duck,0,0,0.6034690737724304,0.39653095602989197
009_000008_edge_shave_gel,edge_shave_gel,1,1,0.08814498037099838,0.9118549823760986
009_000009_soda_can,soda_can,1,1,0.2135189026594162,0.7864810824394226
009_000011_black_metallic_candle_cage,black_metallic_candle_cage,0,0,0.861539900302887,0.13846012949943542
009_000013_soda_can,soda_can,1,1,0.411262571811676,0.5887373685836792
009_000014_kong_dog_toy,kong_dog_toy,0,0,0.8379989266395569,0.1620011180639267
009_000017_soda_can,soda_can,0,1,0.39623281359672546,0.6037671566009521
009_000021_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.051154982298612595,0.9488450288772583
009_000022_kong_dog_toy,kong_dog_toy,1,1,0.48426157236099243,0.5157384872436523
009_000024_edge_shave_gel,edge_shave_gel,1,1,0.2980599105358124,0.7019400596618652
009_000027_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.08032473921775818,0.9196752309799194
009_000028_soda_can,soda_can,0,1,0.2375737726688385,0.7624261975288391
009_000031_glass_candle_holder,glass_candle_holder,0,0,0.8553303480148315,0.14466959238052368
009_000032_edge_shave_gel,edge_shave_gel,1,1,0.3608451187610626,0.639154851436615
009_000033_black_metallic_candle_cage,black_metallic_candle_cage,0,0,0.8966376185417175,0.10336236655712128
009_000034_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.08562662452459335,0.9143733978271484
009_000037_baby_cup,baby_cup,0,1,0.17510153353214264,0.8248984813690186
009_000038_soda_can,soda_can,1,1,0.4414115846157074,0.5585883855819702
009_000042_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.14329160749912262,0.8567083477973938
009_000044_soda_can,soda_can,1,1,0.47324562072753906,0.5267543792724609
009_000045_plastic_duck,plastic_duck,0,0,0.8137575387954712,0.1862424910068512
009_000046_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.13195031881332397,0.868049681186676
009_000047_soda_can,soda_can,1,1,0.20213721692562103,0.7978627681732178
009_000048_soda_can,soda_can,1,1,0.4755899906158447,0.5244100093841553
009_000049_black_metallic_candle_cage,black_metallic_candle_cage,0,0,0.8571088314056396,0.14289118349552155
009_000050_kong_dog_toy,kong_dog_toy,1,0,0.7303511500358582,0.26964887976646423
009_000056_coffee_cup,coffee_cup,1,1,0.07600273191928864,0.9239972829818726
009_000057_ponds_dry_skin_cream,ponds_dry_skin_cream,1,1,0.11887851357460022,0.8811215162277222
009_000058_plastic_duck,plastic_duck,1,1,0.45546674728393555,0.5445332527160645
009_000061_plastic_duck,plastic_duck,0,1,0.28276216983795166,0.7172377705574036
009_000062_moroccan_mint_tea_box,moroccan_mint_tea_box,1,0,0.5348487496376038,0.46515128016471863
009_000063_monofilament_line,monofilament_line,1,1,0.055281735956668854,0.9447183012962341
009_000064_plastic_duck,plastic_duck,1,1,0.2489333152770996,0.7510666847229004
009_000065_plastic_duck,plastic_duck,1,0,0.5816624760627747,0.41833755373954773
009_000066_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,1,1,0.20487238466739655,0.7951275706291199
009_000067_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,1,1,0.2559613287448883,0.7440387010574341
009_000068_onion,onion,0,0,0.8311066627502441,0.16889336705207825
009_000069_monofilament_line,monofilament_line,1,1,0.025224151089787483,0.9747758507728577
009_000070_onion,onion,1,0,0.6014768481254578,0.3985231816768646
009_000071_plastic_duck,plastic_duck,1,0,0.6052114963531494,0.39478856325149536
009_000072_onion,onion,1,1,0.37981489300727844,0.620185136795044
009_000073_monofilament_line,monofilament_line,1,1,0.009701226837933064,0.9902987480163574
009_000074_set_small_plastic_men_police_man,set_small_plastic_men_police_man,1,0,0.5143908858299255,0.4856090843677521
009_000076_small_coffe_cup,small_coffe_cup,1,1,0.13166876137256622,0.868331253528595
009_000078_set_small_plastic_men_police_man,set_small_plastic_men_police_man,1,0,0.6477695107460022,0.3522304892539978
009_000079_onion,onion,0,1,0.32079607248306274,0.6792039275169373
009_000080_plastic_duck,plastic_duck,0,0,0.7248830795288086,0.2751169502735138
009_000081_red_apple,red_apple,1,1,0.474884957075119,0.5251150727272034
009_000082_onion,onion,0,0,0.6885411143302917,0.3114588260650635
009_000084_plastic_duck,plastic_duck,1,0,0.7857484221458435,0.21425150334835052
009_000085_small_coffe_cup,small_coffe_cup,1,1,0.19799835979938507,0.8020015954971313
009_000086_plastic_duck,plastic_duck,0,0,0.5435519814491272,0.4564480185508728
009_000087_monofilament_line,monofilament_line,1,1,0.04579043760895729,0.954209566116333
009_000088_monofilament_line,monofilament_line,1,1,0.10475803166627884,0.8952419757843018
009_000090_red_apple,red_apple,1,0,0.6764416098594666,0.32355839014053345
009_000091_plastic_duck,plastic_duck,1,1,0.42366504669189453,0.5763349533081055
009_000092_set_small_plastic_men_police_man,set_small_plastic_men_police_man,1,0,0.7287724614143372,0.27122762799263
009_000093_plastic_duck,plastic_duck,1,0,0.7419840693473816,0.258015900850296
009_000094_onion,onion,0,0,0.6936026215553284,0.30639734864234924
009_000095_onion,onion,1,0,0.5124841332435608,0.4875158965587616
009_000096_plastic_duck,plastic_duck,0,0,0.6771843433380127,0.3228156864643097
009_000098_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,1,0,0.5550148487091064,0.4449850618839264
009_000099_monofilament_line,monofilament_line,1,1,0.036487918347120285,0.963512122631073
009_000100_onion,onion,0,0,0.7216740846633911,0.27832597494125366
009_000101_monofilament_line,monofilament_line,1,1,0.07709084451198578,0.922909140586853
009_000102_set_small_plastic_men_police_man,set_small_plastic_men_police_man,1,1,0.15055617690086365,0.8494438529014587
009_000103_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,1,1,0.2538626194000244,0.7461373209953308
009_000104_onion,onion,0,0,0.7554991841316223,0.24450086057186127
009_000106_plastic_duck,plastic_duck,1,0,0.6942852139472961,0.30571478605270386
009_000107_small_coffe_cup,small_coffe_cup,1,1,0.3645305335521698,0.6354694366455078
009_000108_monofilament_line,monofilament_line,1,1,0.06739839911460876,0.9326016306877136
009_000109_monofilament_line,monofilament_line,1,1,0.14131169021129608,0.858688235282898
009_000110_red_apple,red_apple,0,0,0.8990985155105591,0.10090150684118271
009_000112_onion,onion,1,1,0.43692150712013245,0.5630784630775452
009_000113_onion,onion,0,0,0.6776200532913208,0.3223799765110016
009_000114_monofilament_line,monofilament_line,1,1,0.042857516556978226,0.9571424722671509
009_000115_pink_blue_coke_bottle,pink_blue_coke_bottle,0,0,0.5001592636108398,0.49984079599380493
009_000118_red_apple,red_apple,0,0,0.8476642966270447,0.1523357480764389
009_000119_red_apple,red_apple,0,0,0.8864136934280396,0.11358623951673508
009_000120_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,1,0,0.8782275319099426,0.12177252769470215
009_000121_plastic_duck,plastic_duck,1,0,0.5613893866539001,0.43861058354377747
009_000122_monofilament_line,monofilament_line,1,1,0.09521493315696716,0.9047850966453552
009_000123_monofilament_line,monofilament_line,1,1,0.05395093560218811,0.9460490942001343
009_000124_onion,onion,0,0,0.8088104724884033,0.1911894977092743
009_000125_red_apple,red_apple,0,0,0.6798247694969177,0.32017526030540466
009_000126_set_small_plastic_men_police_man,set_small_plastic_men_police_man,1,0,0.5449935793876648,0.45500636100769043
009_000127_onion,onion,1,1,0.3845123052597046,0.6154877543449402
009_000128_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,1,1,0.05097554624080658,0.9490243792533875
009_000129_onion,onion,0,0,0.7771992087364197,0.22280080616474152
009_000131_moroccan_mint_tea_box,moroccan_mint_tea_box,1,1,0.11338181048631668,0.8866181969642639
009_000132_small_coffe_cup,small_coffe_cup,1,1,0.15237084031105042,0.847629189491272
009_000133_onion,onion,0,0,0.7523216605186462,0.24767827987670898
009_000134_monofilament_line,monofilament_line,1,1,0.15808121860027313,0.8419188261032104
009_000135_onion,onion,0,0,0.939665675163269,0.06033429875969887
009_000136_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,1,0,0.6792967319488525,0.32070329785346985
009_000137_red_apple,red_apple,0,0,0.9208902716636658,0.07910966128110886
009_000138_monofilament_line,monofilament_line,1,1,0.09818687289953232,0.9018131494522095
009_000139_red_apple,red_apple,0,0,0.9221682548522949,0.0778316780924797
009_000141_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,0,0,0.6484020948410034,0.3515979051589966
009_000142_monofilament_line,monofilament_line,1,1,0.07426736503839493,0.9257326722145081
009_000143_monofilament_line,monofilament_line,1,1,0.042043209075927734,0.9579567909240723
009_000144_monofilament_line,monofilament_line,1,1,0.08998569846153259,0.910014271736145
009_000147_monofilament_line,monofilament_line,1,1,0.07585734128952026,0.924142599105835
009_000149_red_apple,red_apple,0,1,0.4516291916370392,0.548370897769928
009_000150_monofilament_line,monofilament_line,1,1,0.05875897407531738,0.9412409663200378
009_000151_monofilament_line,monofilament_line,1,1,0.06210934370756149,0.9378905892372131
009_000152_monofilament_line,monofilament_line,1,1,0.049141090363264084,0.9508588314056396
009_000153_set_small_plastic_men_police_man,set_small_plastic_men_police_man,1,1,0.1613020896911621,0.8386979103088379
009_000154_monofilament_line,monofilament_line,1,1,0.031315773725509644,0.9686842560768127
009_000155_onion,onion,0,0,0.632742166519165,0.36725783348083496
009_000156_monofilament_line,monofilament_line,1,1,0.06074511259794235,0.9392549395561218
009_000157_moroccan_mint_tea_box,moroccan_mint_tea_box,1,1,0.24601002037525177,0.7539899349212646
009_000160_monofilament_line,monofilament_line,1,1,0.08039669692516327,0.9196032285690308
009_000163_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,0,1,0.07423637062311172,0.9257636070251465
009_000164_set_small_plastic_men_police_man,set_small_plastic_men_police_man,1,1,0.11395996063947678,0.8860400319099426
009_000165_red_apple,red_apple,0,0,0.841602087020874,0.1583978831768036
009_000166_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,1,1,0.09823287278413773,0.9017671942710876
009_000167_moroccan_mint_tea_box,moroccan_mint_tea_box,1,1,0.060922037810087204,0.9390779733657837
009_000168_set_small_plastic_men_police_man,set_small_plastic_men_police_man,1,1,0.4214302599430084,0.578569769859314
009_000171_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,1,1,0.31422024965286255,0.6857798099517822
009_000172_set_small_plastic_men_police_man,set_small_plastic_men_police_man,1,1,0.34266361594200134,0.6573362946510315
009_000173_monofilament_line,monofilament_line,1,1,0.03850945457816124,0.9614905714988708
009_000174_set_small_plastic_men_police_man,set_small_plastic_men_police_man,1,1,0.17042553424835205,0.829574465751648
009_000175_set_small_plastic_men_police_man,set_small_plastic_men_police_man,1,1,0.07066663354635239,0.9293333292007446
009_000176_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,1,1,0.03874555975198746,0.9612544178962708
009_000177_monofilament_line,monofilament_line,1,1,0.03108363039791584,0.9689164161682129
009_000179_plastic_duck,plastic_duck,0,0,0.5020313858985901,0.4979686439037323
009_000180_red_apple,red_apple,0,0,0.7692321538925171,0.2307678610086441
009_000182_set_small_plastic_men_police_man,set_small_plastic_men_police_man,1,1,0.045934852212667465,0.9540651440620422
009_000183_set_small_plastic_men_green_guy,set_small_plastic_men_green_guy,0,1,0.4818980097770691,0.5181020498275757
009_000186_dog_toy_ice_cream_cone,dog_toy_ice_cream_cone,1,1,0.21164032816886902,0.7883596420288086
009_000187_onion,onion,0,0,0.9646846055984497,0.0353153795003891
